Datetime,Temperature_C,Load_MW,Demand_MW,Solar_MW,Wind_MW,Thermal_Gen_MW,Total_Generation_MW,Energy_Consumption_MWh,Price_USD_per_MWh
2024-04-28 10:00:00,14.0,32541.5,30917.7,8119.02,2057.84,23988.45,32541.5,32541.5,36.19
2024-04-28 11:00:00,13.41,34254.11,33075.9,5891.05,1693.9,27847.37,34254.11,34254.11,32.59
2024-04-28 12:00:00,11.68,36704.77,34782.35,9612.11,1116.13,27898.95,36704.77,36704.77,34.57
2024-04-28 13:00:00,10.75,36712.79,35309.06,7018.67,1464.07,29633.79,36712.79,36712.79,34.1
2024-04-28 14:00:00,10.42,38025.65,36971.0,5273.24,1537.92,32269.14,38025.65,38025.65,46.63
2024-04-28 15:00:00,10.43,38576.86,37392.37,5922.47,1793.28,32045.6,38576.86,38576.86,35.66
2024-04-28 16:00:00,12.35,37036.37,36353.72,3413.22,2006.16,32299.63,37036.37,37036.37,42.94
2024-04-28 17:00:00,11.87,36853.09,36413.47,2198.07,2111.44,32983.19,36853.09,36853.09,41.17
2024-04-28 18:00:00,10.67,37711.53,37711.53,0.0,2148.44,35563.09,37711.53,37711.53,45.4
2024-04-28 19:00:00,13.35,34172.22,34172.22,0.0,1936.83,32235.39,34172.22,34172.22,42.36
2024-04-28 20:00:00,13.95,31874.75,31874.75,0.0,2079.42,29795.33,31874.75,31874.75,32.67
2024-04-28 21:00:00,15.14,28437.78,28437.78,0.0,3679.84,24757.94,28437.78,28437.78,31.38
2024-04-28 22:00:00,14.81,27459.02,27459.02,0.0,3117.97,24341.05,27459.02,27459.02,33.11
2024-04-28 23:00:00,14.76,26282.96,26282.96,0.0,3345.64,22937.32,26282.96,26282.96,30.6
2024-04-29 00:00:00,13.87,25063.21,25063.21,0.0,3313.62,21749.59,25063.21,25063.21,21.34
2024-04-29 01:00:00,14.54,23318.72,23318.72,0.0,3019.26,20299.46,23318.72,23318.72,24.45
2024-04-29 02:00:00,17.15,23003.91,23003.91,0.0,2659.38,20344.53,23003.91,23003.91,24.46
2024-04-29 03:00:00,16.75,22867.03,22867.03,0.0,2666.59,20200.44,22867.03,22867.03,32.85
2024-04-29 04:00:00,15.9,21630.33,21630.33,0.0,3287.53,18342.8,21630.33,21630.33,28.28
2024-04-29 05:00:00,15.08,23241.86,23241.86,0.0,2884.78,20357.08,23241.86,23241.86,26.21
2024-04-29 06:00:00,15.15,25123.29,25123.29,0.0,3682.49,21440.8,25123.29,25123.29,27.42
2024-04-29 07:00:00,16.08,28332.85,27939.5,1966.73,2924.67,23834.79,28332.85,28332.85,27.96
2024-04-29 08:00:00,14.62,31440.18,30541.69,4492.47,2216.41,25629.8,31440.18,31440.18,30.23
2024-04-29 09:00:00,15.35,33912.19,32749.07,5815.6,1407.43,27852.28,33912.19,33912.19,34.55
2024-04-29 10:00:00,13.1,35763.35,34299.1,7321.25,1119.86,28786.49,35763.35,35763.35,39.63
2024-04-29 11:00:00,11.39,39019.4,37466.51,7764.44,1048.38,31759.46,39019.4,39019.4,40.8
2024-04-29 12:00:00,6.6,45140.53,43628.47,7560.3,778.41,38313.88,45140.53,45140.53,50.22
2024-04-29 13:00:00,4.19,47741.97,46446.0,6479.88,1005.89,41552.18,47741.97,47741.97,57.71
2024-04-29 14:00:00,5.31,47432.64,46053.85,6893.96,1047.0,40870.47,47432.64,47432.64,56.64
2024-04-29 15:00:00,3.57,49699.64,48602.68,5484.77,1072.06,44239.76,49699.64,49699.64,73.56
2024-04-29 16:00:00,4.05,48541.77,47828.67,3565.49,1117.81,44571.57,48541.77,48541.77,75.42
2024-04-29 17:00:00,6.71,44965.15,44490.27,2374.39,1833.27,41232.37,44965.15,44965.15,65.51
2024-04-29 18:00:00,4.43,46399.74,46399.74,0.0,2773.07,43626.67,46399.74,46399.74,70.79
2024-04-29 19:00:00,5.07,42968.68,42968.68,0.0,2240.59,40728.09,42968.68,42968.68,61.29
2024-04-29 20:00:00,5.69,38898.75,38898.75,0.0,2172.19,36726.56,38898.75,38898.75,57.94
2024-04-29 21:00:00,5.89,36090.14,36090.14,0.0,2155.08,33935.06,36090.14,36090.14,44.64
2024-04-29 22:00:00,7.06,33744.09,33744.09,0.0,1406.04,32338.05,33744.09,33744.09,40.08
2024-04-29 23:00:00,10.94,28308.51,28308.51,0.0,348.71,27959.8,28308.51,28308.51,37.64
2024-04-30 00:00:00,12.15,26680.38,26680.38,0.0,1660.56,25019.82,26680.38,26680.38,32.26
2024-04-30 01:00:00,11.41,27593.12,27593.12,0.0,1156.82,26436.3,27593.12,27593.12,30.32
2024-04-30 02:00:00,11.63,25581.88,25581.88,0.0,1104.82,24477.06,25581.88,25581.88,29.54
2024-04-30 03:00:00,12.95,24189.88,24189.88,0.0,1627.71,22562.17,24189.88,24189.88,28.21
2024-04-30 04:00:00,11.57,24017.14,24017.14,0.0,1447.31,22569.83,24017.14,24017.14,24.76
2024-04-30 05:00:00,14.41,23258.48,23258.48,0.0,1412.71,21845.77,23258.48,23258.48,28.87
2024-04-30 06:00:00,15.2,25004.26,25004.26,0.0,1635.53,23368.73,25004.26,25004.26,23.3
2024-04-30 07:00:00,16.6,26354.37,25995.32,1795.24,1818.88,23099.3,26354.37,26354.37,26.12
2024-04-30 08:00:00,17.15,29420.31,28817.19,3015.6,1247.01,25760.82,29420.31,29420.31,32.15
2024-04-30 09:00:00,16.58,31050.8,29746.75,6520.26,1577.88,24256.72,31050.8,31050.8,29.3
2024-04-30 10:00:00,17.1,33504.41,32097.14,7036.36,1363.7,26511.63,33504.41,33504.41,36.6
2024-04-30 11:00:00,16.91,33939.18,32251.57,8438.06,1314.02,25874.71,33939.18,33939.18,35.84
2024-04-30 12:00:00,16.45,34804.2,33124.32,8399.39,1291.97,26792.71,34804.2,34804.2,34.16
2024-04-30 13:00:00,16.49,35246.25,33598.65,8237.98,418.5,28237.36,35246.25,35246.25,38.18
2024-04-30 14:00:00,13.17,36233.22,34646.63,7932.94,2200.52,27686.35,36233.22,36233.22,37.04
2024-04-30 15:00:00,13.72,36999.08,35841.68,5787.02,2779.71,29589.76,36999.08,36999.08,31.52
2024-04-30 16:00:00,14.38,37049.66,36334.06,3578.03,2899.56,31287.68,37049.66,37049.66,40.05
2024-04-30 17:00:00,15.26,37193.79,36747.58,2231.03,3025.27,32383.69,37193.79,37193.79,40.21
2024-04-30 18:00:00,13.38,37233.39,37233.39,0.0,2658.75,34574.64,37233.39,37233.39,44.52
2024-04-30 19:00:00,15.44,34817.43,34817.43,0.0,3186.64,31630.79,34817.43,34817.43,38.28
2024-04-30 20:00:00,17.66,32596.64,32596.64,0.0,2737.64,29859.0,32596.64,32596.64,37.02
2024-04-30 21:00:00,17.78,29831.32,29831.32,0.0,948.08,28883.24,29831.32,29831.32,32.68
2024-04-30 22:00:00,18.72,26978.31,26978.31,0.0,3284.95,23693.36,26978.31,26978.31,27.77
2024-04-30 23:00:00,23.41,29295.38,29295.38,0.0,2903.77,26391.61,29295.38,29295.38,32.69
2024-05-01 00:00:00,25.95,34453.27,34453.27,0.0,3080.47,31372.8,34453.27,34453.27,36.26
2024-05-01 01:00:00,23.63,28751.27,28751.27,0.0,2860.86,25890.41,28751.27,28751.27,31.42
2024-05-01 02:00:00,22.01,25321.8,25321.8,0.0,2513.64,22808.16,25321.8,25321.8,24.71
2024-05-01 03:00:00,20.95,23216.82,23216.82,0.0,2745.4,20471.42,23216.82,23216.82,30.36
2024-05-01 04:00:00,19.66,22445.38,22445.38,0.0,2121.4,20323.98,22445.38,22445.38,27.8
2024-05-01 05:00:00,18.62,23011.85,23011.85,0.0,1837.76,21174.09,23011.85,23011.85,28.6
2024-05-01 06:00:00,17.33,25897.74,25897.74,0.0,680.74,25217.0,25897.74,25897.74,28.33
2024-05-01 07:00:00,17.53,29569.03,29044.54,2622.43,284.23,27186.85,29569.03,29569.03,32.03
2024-05-01 08:00:00,16.57,31480.9,30467.27,5068.18,970.49,26455.87,31480.9,31480.9,31.15
2024-05-01 09:00:00,15.48,32460.76,31157.65,6515.54,795.3,26453.02,32460.76,32460.76,34.15
2024-05-01 10:00:00,14.02,34396.95,32807.41,7947.72,1331.46,26707.32,34396.95,34396.95,28.27
2024-05-01 11:00:00,12.92,36326.39,34901.85,7122.7,843.96,29784.27,36326.39,36326.39,32.92
2024-05-01 12:00:00,11.41,38639.2,36747.54,9458.34,1171.56,29900.97,38639.2,38639.2,30.32
2024-05-01 13:00:00,12.47,38057.1,36651.39,7028.54,969.35,31464.91,38057.1,38057.1,44.72
2024-05-01 14:00:00,12.36,39108.59,37498.86,8048.65,751.35,31918.32,39108.59,39108.59,43.71
2024-05-01 15:00:00,11.83,39567.9,38468.63,5496.34,854.8,34316.03,39567.9,39567.9,44.15
2024-05-01 16:00:00,11.86,40215.45,39376.78,4193.33,628.92,36231.86,40215.45,40215.45,49.42
2024-05-01 17:00:00,12.74,39030.56,38499.33,2656.15,1282.17,35623.47,39030.56,39030.56,50.93
2024-05-01 18:00:00,13.11,37481.03,37481.03,0.0,1732.2,35748.83,37481.03,37481.03,46.04
2024-05-01 19:00:00,13.41,34846.16,34846.16,0.0,1912.86,32933.3,34846.16,34846.16,42.35
2024-05-01 20:00:00,14.31,31564.94,31564.94,0.0,2701.65,28863.29,31564.94,31564.94,38.49
2024-05-01 21:00:00,16.05,28058.37,28058.37,0.0,2821.57,25236.8,28058.37,28058.37,31.05
2024-05-01 22:00:00,17.41,26881.42,26881.42,0.0,2743.59,24137.83,26881.42,26881.42,33.39
2024-05-01 23:00:00,17.21,24273.38,24273.38,0.0,2936.63,21336.75,24273.38,24273.38,18.77
2024-05-02 00:00:00,16.76,22862.55,22862.55,0.0,2957.85,19904.7,22862.55,22862.55,24.09
2024-05-02 01:00:00,14.94,23308.6,23308.6,0.0,3597.46,19711.14,23308.6,23308.6,22.55
2024-05-02 02:00:00,20.38,22527.58,22527.58,0.0,3887.0,18640.58,22527.58,22527.58,28.11
2024-05-02 03:00:00,21.43,23570.81,23570.81,0.0,1058.62,22512.19,23570.81,23570.81,38.3
2024-05-02 04:00:00,20.17,21427.54,21427.54,0.0,4471.12,16956.42,21427.54,21427.54,23.07
2024-05-02 05:00:00,22.18,25083.73,25083.73,0.0,4217.78,20865.95,25083.73,25083.73,26.28
2024-05-02 06:00:00,21.77,26874.3,26874.3,0.0,4284.15,22590.15,26874.3,26874.3,22.75
2024-05-02 07:00:00,21.9,30356.77,29853.84,2514.63,3081.63,25263.44,30356.77,30356.77,32.57
2024-05-02 08:00:00,21.06,31516.55,30502.06,5072.46,2455.35,25003.23,31516.55,31516.55,32.02
2024-05-02 09:00:00,20.7,33215.95,31816.56,6996.98,2435.18,25183.19,33215.95,33215.95,31.56
2024-05-02 10:00:00,18.29,35373.8,34383.56,4951.19,1850.19,29562.65,35373.8,35373.8,38.62
2024-05-02 11:00:00,18.29,36490.06,35194.64,6477.11,1500.58,29807.79,36490.06,36490.06,37.44
2024-05-02 12:00:00,16.96,37501.03,36019.72,7406.54,1034.27,30541.53,37501.03,37501.03,37.97
2024-05-02 13:00:00,18.57,38168.16,36558.39,8048.85,498.53,31230.55,38168.16,38168.16,34.89
2024-05-02 14:00:00,18.65,38190.92,36381.83,9045.44,533.58,30420.99,38190.92,38190.92,40.38
2024-05-02 15:00:00,19.71,40204.06,38828.34,6878.61,1051.39,33649.78,40204.06,40204.06,44.33
2024-05-02 16:00:00,18.52,40241.04,39392.68,4241.83,1136.28,35711.3,40241.04,40241.04,51.53
2024-05-02 17:00:00,16.0,39636.32,39223.26,2065.34,278.89,37705.16,39636.32,39636.32,47.85
2024-05-02 18:00:00,17.14,38437.22,38437.22,0.0,925.12,37512.1,38437.22,38437.22,53.83
2024-05-02 19:00:00,19.28,35092.11,35092.11,0.0,1095.74,33996.37,35092.11,35092.11,45.47
2024-05-02 20:00:00,20.39,31380.18,31380.18,0.0,1029.46,30350.72,31380.18,31380.18,31.03
2024-05-02 21:00:00,19.1,28121.49,28121.49,0.0,1366.36,26755.13,28121.49,28121.49,28.86
2024-05-02 22:00:00,17.91,25063.02,25063.02,0.0,1820.69,23242.33,25063.02,25063.02,34.29
2024-05-02 23:00:00,18.73,23420.35,23420.35,0.0,2348.98,21071.37,23420.35,23420.35,35.37
2024-05-03 00:00:00,20.78,22885.38,22885.38,0.0,2787.41,20097.97,22885.38,22885.38,32.55
2024-05-03 01:00:00,20.07,21289.69,21289.69,0.0,3235.95,18053.74,21289.69,21289.69,29.9
2024-05-03 02:00:00,19.38,21522.94,21522.94,0.0,3738.47,17784.47,21522.94,21522.94,28.92
2024-05-03 03:00:00,19.65,21370.91,21370.91,0.0,4296.03,17074.88,21370.91,21370.91,23.0
2024-05-03 04:00:00,19.63,21848.77,21848.77,0.0,4297.06,17551.71,21848.77,21848.77,32.24
2024-05-03 05:00:00,21.05,23749.59,23749.59,0.0,4149.8,19599.79,23749.59,23749.59,32.37
2024-05-03 06:00:00,21.41,25657.9,25657.9,0.0,4291.84,21366.06,25657.9,25657.9,30.25
2024-05-03 07:00:00,19.09,26781.69,26289.15,2462.69,4009.07,20802.47,26781.69,26781.69,28.66
2024-05-03 08:00:00,17.82,27928.56,26944.82,4918.7,3644.84,20348.76,27928.56,27928.56,21.64
2024-05-03 09:00:00,17.85,29651.76,28225.29,7132.36,3305.22,20640.65,29651.76,29651.76,23.63
2024-05-03 10:00:00,13.72,31741.51,30389.4,6760.51,2625.53,23707.57,31741.51,31741.51,30.13
2024-05-03 11:00:00,13.94,33434.43,32094.87,6697.77,2124.39,25951.82,33434.43,33434.43,31.97
2024-05-03 12:00:00,14.37,34542.63,32521.74,10104.45,1877.6,24581.47,34542.63,34542.63,30.72
2024-05-03 13:00:00,15.04,35333.0,33486.22,9233.91,1954.48,25991.39,35333.0,35333.0,26.06
2024-05-03 14:00:00,16.43,36585.49,34872.18,8566.56,2034.03,27698.21,36585.49,36585.49,37.06
2024-05-03 15:00:00,14.76,36318.91,34969.22,6748.44,2187.42,28732.74,36318.91,36318.91,39.6
2024-05-03 16:00:00,16.76,36961.99,36009.47,4762.6,465.54,32686.37,36961.99,36961.99,40.2
2024-05-03 17:00:00,14.83,37060.03,36657.72,2011.55,1355.97,34094.82,37060.03,37060.03,43.68
2024-05-03 18:00:00,17.72,36981.91,36981.91,0.0,993.38,35988.53,36981.91,36981.91,45.91
2024-05-03 19:00:00,20.57,34364.43,34364.43,0.0,1123.42,33241.01,34364.43,34364.43,40.27
2024-05-03 20:00:00,23.55,36635.67,36635.67,0.0,1705.17,34930.5,36635.67,36635.67,42.58
2024-05-03 21:00:00,23.57,33575.07,33575.07,0.0,792.45,32782.62,33575.07,33575.07,44.39
2024-05-03 22:00:00,24.51,33054.84,33054.84,0.0,714.67,32340.17,33054.84,33054.84,43.21
2024-05-03 23:00:00,24.48,32600.57,32600.57,0.0,510.2,32090.37,32600.57,32600.57,44.18
2024-05-04 00:00:00,26.48,36625.14,36625.14,0.0,568.65,36056.49,36625.14,36625.14,47.37
2024-05-04 01:00:00,25.14,31523.42,31523.42,0.0,31.36,31492.06,31523.42,31523.42,36.8
2024-05-04 02:00:00,26.28,33590.35,33590.35,0.0,254.4,33335.95,33590.35,33590.35,42.2
2024-05-04 03:00:00,25.21,30556.17,30556.17,0.0,561.76,29994.41,30556.17,30556.17,32.81
2024-05-04 04:00:00,22.74,26643.91,26643.91,0.0,904.55,25739.36,26643.91,26643.91,32.42
2024-05-04 05:00:00,22.52,26472.07,26472.07,0.0,0.0,26472.07,26472.07,26472.07,33.56
2024-05-04 06:00:00,20.04,24778.98,24778.98,0.0,0.0,24778.98,24778.98,24778.98,33.42
2024-05-04 07:00:00,18.53,25680.9,25145.69,2676.05,294.9,23245.16,25680.9,25680.9,29.73
2024-05-04 08:00:00,19.06,28460.94,27670.05,3954.41,1173.61,24123.8,28460.94,28460.94,28.96
2024-05-04 09:00:00,21.31,31558.4,30504.43,5269.88,868.71,26473.79,31558.4,31558.4,30.65
2024-05-04 10:00:00,21.98,33840.36,32315.46,7624.51,979.89,26760.86,33840.36,33840.36,29.27
2024-05-04 11:00:00,22.49,35645.93,33601.54,10221.94,195.78,27272.6,35645.93,35645.93,28.6
2024-05-04 12:00:00,21.89,36371.41,34444.04,9636.86,887.72,27774.2,36371.41,36371.41,26.44
2024-05-04 13:00:00,23.13,38627.23,36996.72,8152.51,131.3,31973.92,38627.23,38627.23,38.6
2024-05-04 14:00:00,20.77,35435.13,34056.96,6890.82,82.93,29839.54,35435.13,35435.13,33.14
2024-05-04 15:00:00,19.59,36282.13,34866.07,7080.3,388.57,30229.32,36282.13,36282.13,39.49
2024-05-04 16:00:00,18.04,35637.82,34733.68,4520.67,457.18,31564.1,35637.82,35637.82,39.98
2024-05-04 17:00:00,17.88,35048.72,34539.49,2546.11,498.39,32513.44,35048.72,35048.72,42.08
2024-05-04 18:00:00,18.49,35314.22,35314.22,0.0,861.65,34452.57,35314.22,35314.22,49.86
2024-05-04 19:00:00,19.3,33225.2,33225.2,0.0,1045.99,32179.21,33225.2,33225.2,44.03
2024-05-04 20:00:00,17.77,30719.87,30719.87,0.0,1019.57,29700.3,30719.87,30719.87,42.21
2024-05-04 21:00:00,17.78,29556.83,29556.83,0.0,1406.33,28150.5,29556.83,29556.83,37.57
2024-05-04 22:00:00,17.68,26001.83,26001.83,0.0,1152.06,24849.77,26001.83,26001.83,22.08
2024-05-04 23:00:00,18.27,24843.49,24843.49,0.0,1380.67,23462.82,24843.49,24843.49,28.97
2024-05-05 00:00:00,20.97,25908.54,25908.54,0.0,1498.25,24410.29,25908.54,25908.54,26.12
2024-05-05 01:00:00,21.05,23737.56,23737.56,0.0,1616.56,22121.0,23737.56,23737.56,24.69
2024-05-05 02:00:00,25.4,30457.57,30457.57,0.0,2160.12,28297.45,30457.57,30457.57,32.75
2024-05-05 03:00:00,24.46,27368.34,27368.34,0.0,2373.16,24995.18,27368.34,27368.34,28.1
2024-05-05 04:00:00,23.14,25063.89,25063.89,0.0,2932.72,22131.17,25063.89,25063.89,27.15
2024-05-05 05:00:00,20.97,22818.29,22818.29,0.0,2517.34,20300.95,22818.29,22818.29,34.61
2024-05-05 06:00:00,20.44,22465.83,22465.83,0.0,2930.54,19535.29,22465.83,22465.83,24.62
2024-05-05 07:00:00,22.31,26096.56,25598.77,2488.98,3217.64,20887.74,26096.56,26096.56,30.38
2024-05-05 08:00:00,18.19,26322.23,25587.04,3675.95,3713.02,19668.45,26322.23,26322.23,28.14
2024-05-05 09:00:00,15.9,30006.37,29021.19,4925.93,3917.28,22148.35,30006.37,30006.37,29.19
2024-05-05 10:00:00,17.12,30983.83,29667.19,6583.23,3811.93,21905.32,30983.83,30983.83,24.88
2024-05-05 11:00:00,15.77,32383.88,30326.52,10286.83,2844.21,21310.21,32383.88,32383.88,25.36
2024-05-05 12:00:00,13.07,33288.53,31381.8,9533.67,2498.22,23163.37,33288.53,33288.53,26.4
2024-05-05 13:00:00,13.23,35185.52,33563.78,8108.68,2408.36,26290.21,35185.52,35185.52,32.83
2024-05-05 14:00:00,15.73,34766.01,32986.64,8896.85,2537.98,25110.55,34766.01,34766.01,30.05
2024-05-05 15:00:00,18.4,33817.31,32391.11,7130.99,1975.1,26137.42,33817.31,33817.31,30.07
2024-05-05 16:00:00,17.85,34083.47,33282.84,4003.13,2177.88,28703.09,34083.47,34083.47,36.99
2024-05-05 17:00:00,16.3,34025.49,33640.04,1927.27,2157.48,30326.2,34025.49,34025.49,38.11
2024-05-05 18:00:00,15.76,32775.5,32775.5,0.0,1969.47,30806.03,32775.5,32775.5,41.26
2024-05-05 19:00:00,16.57,33001.9,33001.9,0.0,2084.92,30916.98,33001.9,33001.9,38.44
2024-05-05 20:00:00,16.56,31367.71,31367.71,0.0,2677.74,28689.97,31367.71,31367.71,38.48
2024-05-05 21:00:00,18.01,29196.93,29196.93,0.0,2683.77,26513.16,29196.93,29196.93,34.56
2024-05-05 22:00:00,18.45,26250.64,26250.64,0.0,2856.28,23394.36,26250.64,26250.64,23.92
2024-05-05 23:00:00,22.29,27367.99,27367.99,0.0,2744.12,24623.87,27367.99,27367.99,26.13
2024-05-06 00:00:00,22.75,26561.73,26561.73,0.0,2402.37,24159.36,26561.73,26561.73,32.52
2024-05-06 01:00:00,21.25,22733.02,22733.02,0.0,3319.97,19413.05,22733.02,22733.02,27.85
2024-05-06 02:00:00,19.0,22038.24,22038.24,0.0,3245.58,18792.66,22038.24,22038.24,22.1
2024-05-06 03:00:00,20.2,22426.35,22426.35,0.0,3036.56,19389.79,22426.35,22426.35,23.49
2024-05-06 04:00:00,18.43,22197.21,22197.21,0.0,3215.45,18981.76,22197.21,22197.21,26.38
2024-05-06 05:00:00,19.04,23512.47,23512.47,0.0,2894.87,20617.6,23512.47,23512.47,30.03
2024-05-06 06:00:00,18.74,25466.77,25466.77,0.0,3520.02,21946.75,25466.77,25466.77,21.29
2024-05-06 07:00:00,18.17,27823.93,27402.46,2107.36,3255.29,22882.76,27823.93,27823.93,33.18
2024-05-06 08:00:00,17.49,31062.72,30017.15,5227.86,2449.51,24430.92,31062.72,31062.72,29.45
2024-05-06 09:00:00,17.84,33270.66,32106.39,5821.39,1744.79,26868.76,33270.66,33270.66,29.99
2024-05-06 10:00:00,17.76,34773.27,33532.15,6205.61,1931.2,27877.58,34773.27,34773.27,36.47
2024-05-06 11:00:00,13.89,36226.5,34434.72,8958.88,1788.59,27270.8,36226.5,36226.5,33.9
2024-05-06 12:00:00,13.78,36330.55,34265.99,10322.81,1544.5,26527.8,36330.55,36330.55,28.69
2024-05-06 13:00:00,14.17,37854.19,36012.28,9209.54,1219.13,29267.43,37854.19,37854.19,40.25
2024-05-06 14:00:00,14.5,37219.0,35698.49,7602.56,1362.39,29774.57,37219.0,37219.0,34.23
2024-05-06 15:00:00,14.35,37108.33,35614.16,7470.83,1312.62,29819.05,37108.33,37108.33,32.34
2024-05-06 16:00:00,13.36,37870.03,37360.34,2548.45,1038.71,34792.56,37870.03,37870.03,40.48
2024-05-06 17:00:00,15.42,36601.85,36088.54,2566.56,1378.46,33170.14,36601.85,36601.85,45.04
2024-05-06 18:00:00,16.58,36017.67,36017.67,0.0,1889.42,34128.25,36017.67,36017.67,46.3
2024-05-06 19:00:00,16.4,34594.51,34594.51,0.0,2305.09,32289.42,34594.51,34594.51,45.74
2024-05-06 20:00:00,17.44,32428.17,32428.17,0.0,2420.73,30007.44,32428.17,32428.17,36.9
2024-05-06 21:00:00,15.89,29651.42,29651.42,0.0,3048.47,26602.95,29651.42,29651.42,34.42
2024-05-06 22:00:00,15.77,26453.15,26453.15,0.0,3274.16,23178.99,26453.15,26453.15,28.15
2024-05-06 23:00:00,15.75,24914.34,24914.34,0.0,3394.41,21519.93,24914.34,24914.34,38.03
2024-05-07 00:00:00,16.51,23168.93,23168.93,0.0,997.63,22171.3,23168.93,23168.93,25.84
2024-05-07 01:00:00,17.25,22598.62,22598.62,0.0,4263.42,18335.2,22598.62,22598.62,23.42
2024-05-07 02:00:00,20.83,22139.7,22139.7,0.0,4023.53,18116.17,22139.7,22139.7,34.69
2024-05-07 03:00:00,21.88,23672.74,23672.74,0.0,3444.05,20228.69,23672.74,23672.74,30.41
2024-05-07 04:00:00,22.42,25545.02,25545.02,0.0,3395.01,22150.01,25545.02,25545.02,26.32
2024-05-07 05:00:00,21.49,24809.88,24809.88,0.0,3464.05,21345.83,24809.88,24809.88,33.69
2024-05-07 06:00:00,20.82,26776.84,26776.84,0.0,2938.95,23837.89,26776.84,26776.84,28.26
2024-05-07 07:00:00,20.82,28632.52,28180.82,2258.49,3307.38,23518.34,28632.52,28632.52,33.29
2024-05-07 08:00:00,19.14,30869.19,29914.22,4774.82,3395.84,23653.49,30869.19,30869.19,29.36
2024-05-07 09:00:00,18.23,32385.44,30925.32,7300.63,2265.8,24279.14,32385.44,32385.44,32.51
2024-05-07 10:00:00,16.15,35100.99,33768.48,6662.53,2206.85,27564.11,35100.99,35100.99,35.87
2024-05-07 11:00:00,16.26,34966.66,33144.42,9111.19,1776.54,25901.17,34966.66,34966.66,31.57
2024-05-07 12:00:00,15.11,35576.68,33647.82,9644.28,691.23,27170.02,35576.68,35576.68,33.91
2024-05-07 13:00:00,13.21,37427.12,36088.37,6693.75,990.54,31081.58,37427.12,37427.12,39.18
2024-05-07 14:00:00,14.34,37061.83,35198.95,9314.37,842.81,28767.52,37061.83,37061.83,37.22
2024-05-07 15:00:00,14.75,37821.37,36766.62,5273.72,963.7,32638.69,37821.37,37821.37,39.03
2024-05-07 16:00:00,12.46,40242.25,39435.62,4033.16,948.21,36067.51,40242.25,40242.25,50.58
2024-05-07 17:00:00,10.75,40258.2,39770.35,2439.26,688.06,37618.74,40258.2,40258.2,48.53
2024-05-07 18:00:00,8.73,41498.36,41498.36,0.0,1189.71,40308.65,41498.36,41498.36,57.28
2024-05-07 19:00:00,12.39,36301.15,36301.15,0.0,1272.12,35029.03,36301.15,36301.15,41.61
2024-05-07 20:00:00,14.43,31950.63,31950.63,0.0,2151.19,29799.44,31950.63,31950.63,34.67
2024-05-07 21:00:00,17.78,28906.79,28906.79,0.0,2328.1,26578.69,28906.79,28906.79,35.65
2024-05-07 22:00:00,18.49,25983.17,25983.17,0.0,3953.67,22029.5,25983.17,25983.17,27.1
2024-05-07 23:00:00,20.71,26309.13,26309.13,0.0,4245.44,22063.69,26309.13,26309.13,21.72
2024-05-08 00:00:00,21.17,26059.23,26059.23,0.0,3434.49,22624.74,26059.23,26059.23,26.84
2024-05-08 01:00:00,22.93,27567.88,27567.88,0.0,2337.58,25230.3,27567.88,27567.88,29.41
2024-05-08 02:00:00,18.92,23541.66,23541.66,0.0,2295.21,21246.45,23541.66,23541.66,27.5
2024-05-08 03:00:00,19.45,24209.76,24209.76,0.0,2252.72,21957.04,24209.76,24209.76,29.89
2024-05-08 04:00:00,21.43,24795.66,24795.66,0.0,1700.57,23095.09,24795.66,24795.66,34.36
2024-05-08 05:00:00,20.44,23504.08,23504.08,0.0,2323.54,21180.54,23504.08,23504.08,30.37
2024-05-08 06:00:00,21.74,26568.87,26568.87,0.0,2491.82,24077.05,26568.87,26568.87,24.25
2024-05-08 07:00:00,18.57,27514.21,27086.96,2136.28,2709.08,23096.11,27514.21,27514.21,30.49
2024-05-08 08:00:00,15.79,29948.08,28950.04,4990.2,2894.49,23061.43,29948.08,29948.08,32.27
2024-05-08 09:00:00,14.13,32595.92,31290.93,6524.97,2370.88,25005.07,32595.92,32595.92,34.14
2024-05-08 10:00:00,12.36,36797.03,35397.94,6995.48,2365.4,28835.25,36797.03,36797.03,35.53
2024-05-08 11:00:00,12.85,37414.46,35603.29,9055.85,2029.84,28139.94,37414.46,37414.46,35.3
2024-05-08 12:00:00,13.15,37475.77,35688.08,8938.43,1978.9,28346.12,37475.77,37475.77,32.51
2024-05-08 13:00:00,14.86,37880.4,35833.43,10234.85,1678.65,28013.87,37880.4,37880.4,28.29
2024-05-08 14:00:00,15.13,37407.32,35579.99,9136.62,1277.67,28820.35,37407.32,37407.32,34.87
2024-05-08 15:00:00,13.73,38876.13,37342.53,7668.01,1695.44,31046.28,38876.13,38876.13,38.19
2024-05-08 16:00:00,13.64,38068.0,37056.47,5057.65,1479.55,32542.33,38068.0,38068.0,38.2
2024-05-08 17:00:00,13.92,37069.23,36546.38,2614.26,1559.82,33418.0,37069.23,37069.23,39.92
2024-05-08 18:00:00,13.57,36057.95,36057.95,0.0,1607.57,34450.38,36057.95,36057.95,42.55
2024-05-08 19:00:00,12.21,35698.73,35698.73,0.0,1821.89,33876.84,35698.73,35698.73,45.34
2024-05-08 20:00:00,13.98,32252.71,32252.71,0.0,1380.14,30872.57,32252.71,32252.71,48.65
